fotograma,tipo_oggetto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
2096,car,0.73,car_268,969,285,1154,427,si,0.00,1020,370,1069,392,
2096,car,0.59,car_274,1436,316,1511,378,no,0,0,0,0,0,
2097,car,0.73,car_268,967,285,1151,427,no,0,0,0,0,0,
2097,car,0.59,car_274,1436,316,1511,378,no,0,0,0,0,0,
2098,car,0.69,car_268,962,284,1144,429,no,0,0,0,0,0,
2098,car,0.60,car_274,1436,316,1511,378,no,0,0,0,0,0,
2099,car,0.70,car_268,958,283,1140,431,no,0,0,0,0,0,
2099,car,0.60,car_274,1436,316,1511,378,no,0,0,0,0,0,
2100,car,0.71,car_268,955,283,1138,434,no,0,0,0,0,0,
2100,car,0.60,car_274,1436,316,1511,378,no,0,0,0,0,0,
2101,car,0.71,car_268,947,282,1137,434,no,0,0,0,0,0,
2101,car,0.60,car_274,1436,316,1511,378,no,0,0,0,0,0,
2102,car,0.72,car_268,939,283,1134,437,no,0,0,0,0,0,
2102,car,0.58,car_274,1436,316,1511,379,no,0,0,0,0,0,
2103,car,0.78,car_268,932,283,1129,441,si,1.00,985,377,1033,399,L
2103,car,0.58,car_274,1436,315,1511,378,no,0,0,0,0,0,
2104,car,0.78,car_268,926,285,1126,444,no,0,0,0,0,0,
2104,car,0.58,car_274,1437,315,1511,378,no,0,0,0,0,0,
2105,car,0.79,car_268,920,282,1130,448,no,0,0,0,0,0,
2105,car,0.58,car_274,1437,315,1511,378,no,0,0,0,0,0,
2106,car,0.78,car_268,913,282,1125,449,no,0,0,0,0,0,
2106,car,0.58,car_274,1437,315,1511,378,no,0,0,0,0,0,
2107,car,0.78,car_268,905,282,1121,452,no,0,0,0,0,0,
2107,car,0.58,car_274,1437,315,1511,378,no,0,0,0,0,0,
2108,car,0.77,car_268,894,281,1117,455,no,0,0,0,0,0,
2108,car,0.58,car_274,1437,315,1511,378,no,0,0,0,0,0,
2109,car,0.78,car_268,886,282,1112,457,no,0,0,0,0,0,
2109,car,0.58,car_274,1437,314,1511,378,no,0,0,0,0,0,
2110,car,0.79,car_268,871,282,1105,461,no,0,0,0,0,0,
2110,car,0.59,car_274,1436,314,1511,378,no,0,0,0,0,0,
2111,car,0.80,car_268,862,280,1105,463,no,0,0,0,0,0,
2111,car,0.59,car_274,1437,314,1511,378,no,0,0,0,0,0,
2112,car,0.80,car_268,857,279,1104,465,si,1.00,926,394,988,418,JM
2112,car,0.59,car_274,1437,314,1511,378,no,0,0,0,0,0,
2113,car,0.81,car_268,846,277,1102,468,si,0.50,919,396,981,421,JM
2113,car,0.60,car_274,1436,315,1511,378,no,0,0,0,0,0,
2114,car,0.81,car_268,837,275,1101,471,si,0.50,914,399,977,422,JM
2114,car,0.60,car_274,1436,315,1511,378,no,0,0,0,0,0,
2115,car,0.82,car_268,829,273,1097,474,si,0.50,909,400,972,424,JM
2115,car,0.60,car_274,1436,315,1511,378,no,0,0,0,0,0,
2116,car,0.83,car_268,817,272,1094,474,si,0.33,898,401,962,424,JM
2116,car,0.61,car_274,1436,315,1511,378,no,0,0,0,0,0,
2117,car,0.83,car_268,811,269,1092,477,si,0.25,888,401,956,427,JM
2117,car,0.61,car_274,1436,315,1511,378,no,0,0,0,0,0,
2117,car,0.54,car_289,1098,304,1162,345,no,0,0,0,0,0,
2118,car,0.83,car_268,800,269,1091,483,si,0.25,876,401,944,429,JM
2118,car,0.61,car_274,1436,315,1511,378,no,0,0,0,0,0,
2118,car,0.52,car_289,1098,304,1162,344,no,0,0,0,0,0,
2119,car,0.84,car_268,791,270,1089,487,si,0.25,865,402,936,431,JM
2119,car,0.61,car_274,1436,315,1511,378,no,0,0,0,0,0,
2120,car,0.83,car_268,780,273,1082,492,si,0.25,854,406,928,435,JM
2120,car,0.60,car_274,1436,315,1511,378,no,0,0,0,0,0,
2120,car,0.49,car_289,1099,305,1165,343,no,0,0,0,0,0,
2121,car,0.80,car_268,770,271,1077,497,si,0.20,844,410,921,439,JM
2121,car,0.61,car_274,1436,315,1511,378,no,0,0,0,0,0,
2121,car,0.40,car_289,1101,305,1166,344,no,0,0,0,0,0,
2122,car,0.82,car_268,759,269,1072,504,si,0.17,831,416,910,443,JM
2122,car,0.60,car_274,1436,315,1511,378,no,0,0,0,0,0,
2122,car,0.46,car_289,1104,305,1170,345,no,0,0,0,0,0,
2123,car,0.83,car_268,746,267,1070,508,si,0.14,820,420,898,445,JM
2123,car,0.61,car_274,1436,315,1511,378,no,0,0,0,0,0,
2123,car,0.41,car_289,1107,307,1175,347,no,0,0,0,0,0,
2124,car,0.82,car_268,730,268,1068,510,si,0.12,810,420,889,449,JM
2124,car,0.61,car_274,1436,315,1511,378,no,0,0,0,0,0,
2124,car,0.53,car_289,1109,307,1176,348,no,0,0,0,0,0,
2125,car,0.83,car_268,715,268,1064,513,si,0.11,795,422,878,452,JM
2125,car,0.60,car_274,1436,315,1511,378,no,0,0,0,0,0,
2125,car,0.42,car_289,1112,308,1177,347,no,0,0,0,0,0,
2126,car,0.83,car_268,700,268,1056,517,si,0.10,784,424,865,455,JM
2126,car,0.60,car_274,1436,315,1511,378,no,0,0,0,0,0,
2126,car,0.55,car_289,1112,306,1177,345,no,0,0,0,0,0,
2127,car,0.84,car_268,686,266,1053,523,si,0.09,770,426,853,458,JM
2127,car,0.60,car_274,1436,315,1512,378,no,0,0,0,0,0,
2127,car,0.50,car_289,1113,305,1178,346,no,0,0,0,0,0,
2128,car,0.85,car_268,671,265,1045,526,si,0.09,752,428,840,462,JM
2128,car,0.60,car_274,1436,315,1512,378,no,0,0,0,0,0,
2128,car,0.67,car_289,1114,306,1181,349,no,0,0,0,0,0,
2129,car,0.84,car_268,657,266,1039,538,si,0.17,734,434,828,469,1770JYG
2129,car,0.60,car_274,1436,315,1512,378,no,0,0,0,0,0,
2129,car,0.69,car_289,1115,305,1183,350,no,0,0,0,0,0,
2130,car,0.83,car_268,630,266,1032,548,si,0.23,719,439,814,473,1770JYG
2130,car,0.59,car_274,1436,315,1512,378,no,0,0,0,0,0,
2130,car,0.71,car_289,1117,304,1183,350,no,0,0,0,0,0,
2131,car,0.83,car_268,600,261,1029,552,si,0.21,702,443,797,477,1770JYG
2131,car,0.58,car_274,1436,316,1512,377,no,0,0,0,0,0,
2131,car,0.70,car_289,1119,304,1186,353,no,0,0,0,0,0,
2132,car,0.84,car_268,584,260,1028,560,si,0.20,678,446,777,481,1770JYG
2132,car,0.57,car_274,1437,316,1512,377,no,0,0,0,0,0,
2132,car,0.71,car_289,1122,304,1187,354,no,0,0,0,0,0,
2133,car,0.81,car_268,557,258,1027,565,si,0.20,655,447,764,486,1770JYG
2133,car,0.58,car_274,1437,316,1512,377,no,0,0,0,0,0,
2133,car,0.70,car_289,1123,305,1188,354,no,0,0,0,0,0,
2133,car,0.71,car_290,1798,377,1920,553,no,0,0,0,0,0,
2134,car,0.87,car_268,534,253,1016,578,si,0.19,630,451,746,494,1770JYG
2134,car,0.58,car_274,1436,316,1511,377,no,0,0,0,0,0,
2134,car,0.69,car_289,1124,305,1188,354,no,0,0,0,0,0,
2134,car,0.67,car_290,1785,357,1920,552,no,0,0,0,0,0,
2135,car,0.90,car_268,518,252,1009,588,si,0.19,606,456,726,499,1770JYG
2135,car,0.58,car_274,1436,316,1511,377,no,0,0,0,0,0,
2135,car,0.66,car_289,1124,305,1189,352,no,0,0,0,0,0,
2135,car,0.71,car_290,1767,341,1920,548,no,0,0,0,0,0,
2136,car,0.91,car_268,485,250,1006,596,si,0.19,581,461,703,506,1770JYG
2136,car,0.58,car_274,1437,316,1511,377,no,0,0,0,0,0,
2136,car,0.64,car_289,1124,306,1189,352,no,0,0,0,0,0,
2136,car,0.77,car_290,1753,322,1920,547,no,0,0,0,0,0,
2137,car,0.91,car_268,455,249,1003,603,si,0.19,557,469,677,510,1770JYG
2137,car,0.59,car_274,1436,317,1511,378,no,0,0,0,0,0,
2137,car,0.56,car_289,1126,307,1189,351,no,0,0,0,0,0,
2137,car,0.80,car_290,1734,322,1918,547,no,0,0,0,0,0,
2138,car,0.92,car_268,429,246,998,611,si,0.18,526,475,654,521,1770JYG
2138,car,0.59,car_274,1436,317,1511,378,no,0,0,0,0,0,
2138,car,0.61,car_289,1127,307,1190,351,no,0,0,0,0,0,
2138,car,0.82,car_290,1718,317,1917,547,no,0,0,0,0,0,
2139,car,0.92,car_268,392,244,990,638,si,0.17,494,482,628,530,1770JYG
2139,car,0.59,car_274,1436,317,1511,378,no,0,0,0,0,0,
2139,car,0.62,car_289,1128,307,1191,352,no,0,0,0,0,0,
2139,car,0.84,car_290,1703,312,1917,554,no,0,0,0,0,0,
2140,car,0.91,car_268,360,244,979,657,si,0.16,458,487,597,539,1770JYG
2140,car,0.60,car_274,1436,317,1511,378,no,0,0,0,0,0,
2140,car,0.63,car_289,1129,307,1192,351,no,0,0,0,0,0,
2140,car,0.84,car_290,1685,310,1918,554,no,0,0,0,0,0,
2141,car,0.93,car_268,330,245,972,670,si,0.15,420,497,565,550,1770JYG
2141,car,0.59,car_274,1436,317,1511,378,no,0,0,0,0,0,
2141,car,0.65,car_289,1131,307,1192,351,no,0,0,0,0,0,
2141,car,0.83,car_290,1669,311,1919,550,no,0,0,0,0,0,
2142,car,0.93,car_268,276,245,956,682,si,0.15,380,507,527,558,1770JYG
2142,car,0.59,car_274,1436,317,1511,378,no,0,0,0,0,0,
2142,car,0.67,car_289,1133,307,1192,351,no,0,0,0,0,0,
2142,car,0.84,car_290,1658,310,1919,547,no,0,0,0,0,0,
2143,car,0.92,car_268,233,240,941,703,si,0.15,333,516,489,574,1770JYG
2143,car,0.60,car_274,1436,317,1511,378,no,0,0,0,0,0,
2143,car,0.67,car_289,1134,308,1193,352,no,0,0,0,0,0,
2143,car,0.85,car_290,1646,309,1919,541,no,0,0,0,0,0,
2144,car,0.92,car_268,179,233,930,726,si,0.15,283,528,445,586,1770JYG
2144,car,0.58,car_274,1436,317,1511,378,no,0,0,0,0,0,
2144,car,0.64,car_289,1133,308,1194,352,no,0,0,0,0,0,
2144,car,0.83,car_290,1635,306,1919,533,no,0,0,0,0,0,
2145,car,0.92,car_268,115,220,922,752,si,0.15,219,541,397,606,1770JYG
2145,car,0.60,car_274,1436,317,1511,378,no,0,0,0,0,0,
2145,car,0.60,car_289,1136,308,1194,351,no,0,0,0,0,0,
2145,car,0.82,car_290,1626,306,1919,525,no,0,0,0,0,0,
2146,car,0.95,car_268,45,215,909,771,si,0.15,163,557,343,624,1770JYG
2146,car,0.59,car_274,1436,317,1511,378,no,0,0,0,0,0,
2146,car,0.63,car_289,1141,308,1194,351,no,0,0,0,0,0,
2146,car,0.84,car_290,1614,309,1919,516,no,0,0,0,0,0,
2147,car,0.94,car_268,4,211,891,804,si,0.15,81,569,285,646,1770JYG
2147,car,0.60,car_274,1436,317,1511,378,no,0,0,0,0,0,
2147,car,0.65,car_289,1141,308,1195,351,no,0,0,0,0,0,
2147,car,0.83,car_290,1606,310,1919,511,si,1.00,1872,396,1919,423,TIP
2148,car,0.93,car_268,0,202,876,837,si,0.15,18,588,213,670,1770JYG
2148,car,0.60,car_274,1436,317,1511,378,no,0,0,0,0,0,
2148,car,0.62,car_289,1142,308,1197,350,no,0,0,0,0,0,
2148,car,0.83,car_290,1592,311,1919,508,si,1.00,1860,394,1917,422,TIP
2149,car,0.92,car_268,0,201,863,864,si,0.15,0,612,132,694,1770JYG
2149,car,0.59,car_274,1436,317,1511,378,no,0,0,0,0,0,
2149,car,0.63,car_289,1145,308,1197,351,no,0,0,0,0,0,
2149,car,0.82,car_290,1578,311,1919,506,si,1.00,1837,390,1912,418,TIP
2150,car,0.90,car_268,0,195,849,886,no,0,0,0,0,0,
2150,car,0.60,car_274,1436,316,1511,378,no,0,0,0,0,0,
2150,car,0.65,car_289,1147,308,1198,350,no,0,0,0,0,0,
2150,car,0.82,car_290,1569,311,1919,502,no,0,0,0,0,0,
2151,car,0.87,car_268,0,197,832,935,no,0,0,0,0,0,
2151,car,0.59,car_274,1436,316,1512,378,no,0,0,0,0,0,
2151,car,0.66,car_289,1148,307,1198,351,no,0,0,0,0,0,
2151,car,0.80,car_290,1558,311,1918,499,no,0,0,0,0,0,
2152,car,0.89,car_268,0,196,808,980,no,0,0,0,0,0,
2152,car,0.60,car_274,1436,316,1512,378,no,0,0,0,0,0,
2152,car,0.71,car_289,1147,307,1199,352,no,0,0,0,0,0,
2152,car,0.77,car_290,1551,310,1910,495,no,0,0,0,0,0,
2153,car,0.89,car_268,0,198,790,1012,no,0,0,0,0,0,
2153,car,0.59,car_274,1436,316,1512,378,no,0,0,0,0,0,
2153,car,0.69,car_289,1147,307,1199,352,no,0,0,0,0,0,
2153,car,0.83,car_290,1548,312,1896,493,no,0,0,0,0,0,
2154,car,0.81,car_268,0,192,772,1016,no,0,0,0,0,0,
2154,car,0.58,car_274,1436,316,1512,378,no,0,0,0,0,0,
2154,car,0.70,car_289,1146,307,1199,353,no,0,0,0,0,0,
2154,car,0.79,car_290,1542,312,1883,482,no,0,0,0,0,0,
2155,car,0.80,car_268,0,176,755,1050,no,0,0,0,0,0,
2155,car,0.59,car_274,1436,316,1512,378,no,0,0,0,0,0,
2155,car,0.69,car_289,1146,307,1199,353,no,0,0,0,0,0,
2155,car,0.78,car_290,1536,312,1867,475,no,0,0,0,0,0,
2156,car,0.80,car_268,0,163,720,1049,no,0,0,0,0,0,
2156,car,0.59,car_274,1436,316,1512,378,no,0,0,0,0,0,
2156,car,0.69,car_289,1147,306,1199,353,no,0,0,0,0,0,
2156,car,0.80,car_290,1536,311,1851,472,no,0,0,0,0,0,
2157,car,0.70,car_268,0,153,694,1044,no,0,0,0,0,0,
2157,car,0.60,car_274,1436,316,1512,379,no,0,0,0,0,0,
2157,car,0.69,car_289,1147,305,1199,353,no,0,0,0,0,0,
2157,car,0.82,car_290,1532,313,1840,472,no,0,0,0,0,0,
2158,car,0.68,car_268,0,143,670,1016,no,0,0,0,0,0,
2158,car,0.60,car_274,1436,316,1512,379,no,0,0,0,0,0,
2158,car,0.67,car_289,1147,304,1199,353,no,0,0,0,0,0,
2158,car,0.81,car_290,1525,313,1827,469,no,0,0,0,0,0,
2159,car,0.55,car_268,0,137,632,1016,no,0,0,0,0,0,
2159,car,0.61,car_274,1436,316,1512,379,no,0,0,0,0,0,
2159,car,0.67,car_289,1147,304,1199,354,no,0,0,0,0,0,
2159,car,0.80,car_290,1518,314,1815,466,si,0.00,1701,379,1755,401,
2160,car,0.45,car_268,0,128,604,1016,no,0,0,0,0,0,
2160,car,0.62,car_274,1436,316,1512,379,no,0,0,0,0,0,
2160,car,0.67,car_289,1147,303,1199,354,no,0,0,0,0,0,
2160,car,0.80,car_290,1512,315,1800,463,no,0,0,0,0,0,
2161,car,0.42,car_268,0,113,557,1016,no,0,0,0,0,0,
2161,car,0.63,car_274,1434,314,1512,379,no,0,0,0,0,0,
